[INFO] [launch]: All log files can be found below /root/.ros/log/2023-12-06-13-11-52-665946-d02591beb3aa-35406
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [planning_project-1]: process started with pid [35408]
[planning_project-1] [INFO] [1701886312.775709406] [planning_project]: waypoints loaded
[planning_project-1] [INFO] [1701886312.779998905] [RRT]: Created new RRT Object.
[planning_project-1] 
[planning_project-1] [INFO] [1701886312.820242793] [planning_project]: Could not transform ego_racecar/base_link to map: "ego_racecar/base_link" passed to lookupTransform argument target_frame does not exist. 
[planning_project-1] [INFO] [1701886312.824989191] [planning_project]: Could not transform ego_racecar/base_link to map: "ego_racecar/base_link" passed to lookupTransform argument target_frame does not exist. 
[planning_project-1] [INFO] [1701886312.828310790] [planning_project]: Could not transform ego_racecar/base_link to map: "map" passed to lookupTransform argument source_frame does not exist. 
[planning_project-1] [INFO] [1701886313.498803285] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.028158, 2.094400
[planning_project-1] [INFO] [1701886313.505621183] [planning_project]: , 11.716703, 3.312631, 0.001012, 8.000000, -0.027827, 2.094400
[planning_project-1] [INFO] [1701886313.510044181] [planning_project]: , 11.716703, 3.312631, 0.105918, 8.000000, -0.027653, 2.094400
[planning_project-1] [INFO] [1701886313.514322980] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.027549, 2.094400
[planning_project-1] [INFO] [1701886313.518387079] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.032973, 2.094400
[planning_project-1] [INFO] [1701886313.521466478] [planning_project]: , 11.716703, 3.312631, 0.157719, 8.000000, -0.032983, 2.094400
[planning_project-1] [INFO] [1701886313.525124777] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.032892, 2.094400
[planning_project-1] [INFO] [1701886313.528169576] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.032342, 2.094400
[planning_project-1] [INFO] [1701886313.535992273] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.031782, 2.094400
[planning_project-1] [INFO] [1701886313.537589373] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.030794, 2.094400
[planning_project-1] [INFO] [1701886313.541987472] [planning_project]: , 11.716703, 3.312631, 0.043071, 8.000000, -0.035211, 2.094400
[planning_project-1] [INFO] [1701886313.545306770] [planning_project]: , 11.716703, 3.312631, 0.139801, 8.000000, -0.034075, 2.094400
[planning_project-1] [INFO] [1701886313.548785269] [planning_project]: , 11.716703, 3.312631, 0.089814, 8.000000, -0.035292, 2.094400
[planning_project-1] [INFO] [1701886313.554956668] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.034304, 2.094400
[planning_project-1] [INFO] [1701886313.558904766] [planning_project]: , 11.716703, 3.312631, 0.000000, 8.000000, -0.033524, 2.094400
[planning_project-1] [INFO] [1701886313.562277565] [planning_project]: , 11.716703, 3.312631, 0.042030, 8.000000, -0.031849, 2.094400
[planning_project-1] [INFO] [1701886313.568604663] [planning_project]: , 11.716703, 3.312631, 0.149666, 8.000000, -0.034045, 2.094400
[planning_project-1] [INFO] [1701886313.570896863] [planning_project]: , 11.716703, 3.312631, 0.084073, 8.000000, -0.035735, 2.094400
[planning_project-1] [INFO] [1701886313.576177061] [planning_project]: , 11.716703, 3.312631, 0.032436, 8.000000, -0.031694, 2.094400
[planning_project-1] [INFO] [1701886313.581387359] [planning_project]: , 11.716703, 3.312631, 0.157239, 8.000000, -0.032440, 2.094400
[planning_project-1] [INFO] [1701886313.585225558] [planning_project]: , 11.716703, 3.312631, 0.122744, 8.000000, -0.031502, 2.094400
[planning_project-1] [INFO] [1701886313.590121457] [planning_project]: , 11.716703, 3.312631, 0.037667, 8.000000, -0.034716, 2.094400
[planning_project-1] [INFO] [1701886313.595074755] [planning_project]: , 11.716703, 3.312631, 0.137399, 8.000000, -0.032006, 2.094400
[planning_project-1] [INFO] [1701886313.599913554] [planning_project]: , 11.716703, 3.312631, 0.051520, 8.000000, -0.033630, 2.094400
[planning_project-1] [INFO] [1701886313.605645952] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.034917, 2.094400
[planning_project-1] [INFO] [1701886313.610084551] [planning_project]: , 11.716703, 3.312631, 0.155718, 8.000000, -0.034656, 2.094400
[planning_project-1] [INFO] [1701886313.614132549] [planning_project]: , 11.716703, 3.312631, 0.070246, 8.000000, -0.035586, 2.094400
[planning_project-1] [INFO] [1701886313.617919848] [planning_project]: , 11.716703, 3.312631, 0.041112, 8.000000, -0.036692, 2.094400
[planning_project-1] [INFO] [1701886313.621539047] [planning_project]: , 11.716703, 3.312631, 0.068310, 8.000000, -0.037805, 2.094400
[planning_project-1] [INFO] [1701886313.626670046] [planning_project]: , 11.716703, 3.312631, 0.097333, 8.000000, -0.038461, 2.094400
[planning_project-1] [INFO] [1701886313.631244744] [planning_project]: , 11.716703, 3.312631, 0.067503, 8.000000, -0.035138, 2.094400
[planning_project-1] [INFO] [1701886313.635872443] [planning_project]: , 11.716703, 3.312631, 0.105830, 8.000000, -0.039806, 2.094400
[planning_project-1] [INFO] [1701886313.640867341] [planning_project]: , 11.716703, 3.312631, 0.030702, 8.000000, -0.035164, 2.094400
